keyge,group,category,description
gene:179730,genomic,gene,gene:179730
gene:179732,genomic,gene,gene:179732
gene:179734,genomic,gene,gene:179734
gene:179736,genomic,gene,gene:179736
gene:179737,genomic,gene,gene:179737
gene:179741,genomic,gene,gene:179741
gene:179744,genomic,gene,gene:179744
gene:179747,genomic,gene,gene:179747
gene:179748,genomic,gene,gene:179748
gene:179751,genomic,gene,gene:179751
gene:179752,genomic,gene,gene:179752
gene:179753,genomic,gene,gene:179753
gene:179754,genomic,gene,gene:179754
gene:179755,genomic,gene,gene:179755
gene:179758,genomic,gene,gene:179758
gene:179759,genomic,gene,gene:179759
gene:179760,genomic,gene,gene:179760
gene:179762,genomic,gene,gene:179762
gene:179763,genomic,gene,gene:179763
gene:179766,genomic,gene,gene:179766
gene:179768,genomic,gene,gene:179768
gene:179770,genomic,gene,gene:179770
gene:179771,genomic,gene,gene:179771
gene:179772,genomic,gene,gene:179772
gene:179773,genomic,gene,gene:179773
gene:179775,genomic,gene,gene:179775
gene:179784,genomic,gene,gene:179784
gene:179785,genomic,gene,gene:179785
gene:179788,genomic,gene,gene:179788
gene:179791,genomic,gene,gene:179791
gene:179792,genomic,gene,gene:179792
gene:179794,genomic,gene,gene:179794
gene:179795,genomic,gene,gene:179795
gene:179797,genomic,gene,gene:179797
gene:1798,genomic,gene,gene:1798
gene:179802,genomic,gene,gene:179802
gene:179803,genomic,gene,gene:179803
gene:179804,genomic,gene,gene:179804
gene:179805,genomic,gene,gene:179805
gene:179808,genomic,gene,gene:179808
gene:179810,genomic,gene,gene:179810
gene:179811,genomic,gene,gene:179811
gene:179813,genomic,gene,gene:179813
gene:179815,genomic,gene,gene:179815
gene:179819,genomic,gene,gene:179819
gene:179822,genomic,gene,gene:179822
gene:179823,genomic,gene,gene:179823
gene:179824,genomic,gene,gene:179824
gene:179825,genomic,gene,gene:179825
gene:179828,genomic,gene,gene:179828
gene:179829,genomic,gene,gene:179829
gene:179835,genomic,gene,gene:179835
gene:179836,genomic,gene,gene:179836
gene:179839,genomic,gene,gene:179839
gene:179841,genomic,gene,gene:179841
gene:179842,genomic,gene,gene:179842
gene:179845,genomic,gene,gene:179845
gene:179847,genomic,gene,gene:179847
gene:179849,genomic,gene,gene:179849
gene:179856,genomic,gene,gene:179856
gene:179861,genomic,gene,gene:179861
gene:179863,genomic,gene,gene:179863
gene:179865,genomic,gene,gene:179865
gene:179866,genomic,gene,gene:179866
gene:179867,genomic,gene,gene:179867
gene:179868,genomic,gene,gene:179868
gene:179869,genomic,gene,gene:179869
gene:179870,genomic,gene,gene:179870
gene:179871,genomic,gene,gene:179871
gene:179876,genomic,gene,gene:179876
gene:179880,genomic,gene,gene:179880
gene:179881,genomic,gene,gene:179881
gene:179884,genomic,gene,gene:179884
gene:179885,genomic,gene,gene:179885
gene:179886,genomic,gene,gene:179886
gene:179890,genomic,gene,gene:179890
gene:179892,genomic,gene,gene:179892
gene:179893,genomic,gene,gene:179893
gene:179898,genomic,gene,gene:179898
gene:179899,genomic,gene,gene:179899
gene:179901,genomic,gene,gene:179901
gene:179903,genomic,gene,gene:179903
gene:179904,genomic,gene,gene:179904
gene:179905,genomic,gene,gene:179905
gene:179907,genomic,gene,gene:179907
gene:179913,genomic,gene,gene:179913
gene:179914,genomic,gene,gene:179914
gene:179915,genomic,gene,gene:179915
gene:179916,genomic,gene,gene:179916
gene:179917,genomic,gene,gene:179917
gene:179918,genomic,gene,gene:179918
gene:179920,genomic,gene,gene:179920
gene:179924,genomic,gene,gene:179924
gene:179925,genomic,gene,gene:179925
gene:179926,genomic,gene,gene:179926
gene:179927,genomic,gene,gene:179927
gene:179929,genomic,gene,gene:179929
gene:179930,genomic,gene,gene:179930
gene:179932,genomic,gene,gene:179932
gene:179936,genomic,gene,gene:179936
gene:179938,genomic,gene,gene:179938
gene:179943,genomic,gene,gene:179943
gene:179946,genomic,gene,gene:179946
gene:179947,genomic,gene,gene:179947
gene:179948,genomic,gene,gene:179948
gene:179949,genomic,gene,gene:179949
gene:179950,genomic,gene,gene:179950
gene:179951,genomic,gene,gene:179951
gene:179953,genomic,gene,gene:179953
gene:179954,genomic,gene,gene:179954
gene:179959,genomic,gene,gene:179959
gene:179961,genomic,gene,gene:179961
gene:179962,genomic,gene,gene:179962
gene:179963,genomic,gene,gene:179963
gene:179971,genomic,gene,gene:179971
gene:179973,genomic,gene,gene:179973
gene:179974,genomic,gene,gene:179974
gene:179975,genomic,gene,gene:179975
gene:179977,genomic,gene,gene:179977
gene:179980,genomic,gene,gene:179980
gene:179983,genomic,gene,gene:179983
gene:179985,genomic,gene,gene:179985
gene:179993,genomic,gene,gene:179993
gene:179994,genomic,gene,gene:179994
gene:179996,genomic,gene,gene:179996
gene:179997,genomic,gene,gene:179997
gene:179999,genomic,gene,gene:179999
gene:18,genomic,gene,gene:18
gene:1800,genomic,gene,gene:1800
gene:180003,genomic,gene,gene:180003
gene:180007,genomic,gene,gene:180007
gene:180008,genomic,gene,gene:180008
gene:180016,genomic,gene,gene:180016
gene:180019,genomic,gene,gene:180019
gene:180020,genomic,gene,gene:180020
gene:180021,genomic,gene,gene:180021
gene:180022,genomic,gene,gene:180022
gene:180025,genomic,gene,gene:180025
gene:180026,genomic,gene,gene:180026
gene:180027,genomic,gene,gene:180027
gene:180028,genomic,gene,gene:180028
gene:180029,genomic,gene,gene:180029
gene:180033,genomic,gene,gene:180033
gene:180034,genomic,gene,gene:180034
gene:180036,genomic,gene,gene:180036
gene:180037,genomic,gene,gene:180037
gene:180038,genomic,gene,gene:180038
gene:180040,genomic,gene,gene:180040
gene:180041,genomic,gene,gene:180041
gene:180042,genomic,gene,gene:180042
gene:180045,genomic,gene,gene:180045
gene:180055,genomic,gene,gene:180055
gene:180056,genomic,gene,gene:180056
gene:180057,genomic,gene,gene:180057
gene:180058,genomic,gene,gene:180058
gene:180059,genomic,gene,gene:180059
gene:180060,genomic,gene,gene:180060
gene:180062,genomic,gene,gene:180062
gene:180064,genomic,gene,gene:180064
gene:180066,genomic,gene,gene:180066
gene:180067,genomic,gene,gene:180067
gene:180068,genomic,gene,gene:180068
gene:180070,genomic,gene,gene:180070
gene:180071,genomic,gene,gene:180071
gene:180072,genomic,gene,gene:180072
gene:180074,genomic,gene,gene:180074
gene:180076,genomic,gene,gene:180076
gene:180079,genomic,gene,gene:180079
gene:180080,genomic,gene,gene:180080
gene:180081,genomic,gene,gene:180081
gene:180083,genomic,gene,gene:180083
gene:180085,genomic,gene,gene:180085
gene:180086,genomic,gene,gene:180086
gene:180087,genomic,gene,gene:180087
gene:180088,genomic,gene,gene:180088
gene:180089,genomic,gene,gene:180089
gene:180090,genomic,gene,gene:180090
gene:180091,genomic,gene,gene:180091
gene:180092,genomic,gene,gene:180092
gene:180093,genomic,gene,gene:180093
gene:180094,genomic,gene,gene:180094
gene:180096,genomic,gene,gene:180096
gene:180098,genomic,gene,gene:180098
gene:180099,genomic,gene,gene:180099
gene:1801,genomic,gene,gene:1801
gene:180100,genomic,gene,gene:180100
gene:180101,genomic,gene,gene:180101
gene:180102,genomic,gene,gene:180102
gene:180104,genomic,gene,gene:180104
gene:180105,genomic,gene,gene:180105
gene:180106,genomic,gene,gene:180106
gene:180107,genomic,gene,gene:180107
gene:180108,genomic,gene,gene:180108
gene:18011,genomic,gene,gene:18011
gene:180110,genomic,gene,gene:180110
gene:180115,genomic,gene,gene:180115
gene:180118,genomic,gene,gene:180118
gene:180119,genomic,gene,gene:180119
gene:180121,genomic,gene,gene:180121
gene:180126,genomic,gene,gene:180126
gene:180127,genomic,gene,gene:180127
gene:180128,genomic,gene,gene:180128
gene:180130,genomic,gene,gene:180130
gene:180133,genomic,gene,gene:180133
gene:180136,genomic,gene,gene:180136
gene:180142,genomic,gene,gene:180142
gene:180143,genomic,gene,gene:180143
gene:180147,genomic,gene,gene:180147
gene:180148,genomic,gene,gene:180148
gene:180150,genomic,gene,gene:180150
gene:180156,genomic,gene,gene:180156
gene:180161,genomic,gene,gene:180161
gene:180162,genomic,gene,gene:180162
gene:180163,genomic,gene,gene:180163
gene:180165,genomic,gene,gene:180165
gene:180168,genomic,gene,gene:180168
gene:180170,genomic,gene,gene:180170
gene:180175,genomic,gene,gene:180175
gene:180182,genomic,gene,gene:180182
gene:180183,genomic,gene,gene:180183
gene:180187,genomic,gene,gene:180187
gene:180188,genomic,gene,gene:180188
gene:180189,genomic,gene,gene:180189
gene:180190,genomic,gene,gene:180190
gene:180197,genomic,gene,gene:180197
gene:1802,genomic,gene,gene:1802
gene:180201,genomic,gene,gene:180201
gene:180203,genomic,gene,gene:180203
gene:180205,genomic,gene,gene:180205
gene:180206,genomic,gene,gene:180206
gene:180211,genomic,gene,gene:180211
gene:180213,genomic,gene,gene:180213
gene:180221,genomic,gene,gene:180221
gene:180226,genomic,gene,gene:180226
gene:180232,genomic,gene,gene:180232
gene:180236,genomic,gene,gene:180236
gene:180237,genomic,gene,gene:180237
gene:180239,genomic,gene,gene:180239
gene:180247,genomic,gene,gene:180247
gene:180248,genomic,gene,gene:180248
gene:180249,genomic,gene,gene:180249
gene:180250,genomic,gene,gene:180250
gene:180251,genomic,gene,gene:180251
gene:180253,genomic,gene,gene:180253
gene:180257,genomic,gene,gene:180257
gene:180258,genomic,gene,gene:180258
gene:180259,genomic,gene,gene:180259
gene:180260,genomic,gene,gene:180260
gene:180261,genomic,gene,gene:180261
gene:180264,genomic,gene,gene:180264
gene:180266,genomic,gene,gene:180266
gene:180268,genomic,gene,gene:180268
gene:180269,genomic,gene,gene:180269
gene:180271,genomic,gene,gene:180271
gene:180272,genomic,gene,gene:180272
gene:180275,genomic,gene,gene:180275
gene:180276,genomic,gene,gene:180276
gene:180277,genomic,gene,gene:180277
gene:180278,genomic,gene,gene:180278
gene:180281,genomic,gene,gene:180281
gene:180283,genomic,gene,gene:180283
gene:180284,genomic,gene,gene:180284
gene:180287,genomic,gene,gene:180287
gene:180288,genomic,gene,gene:180288
gene:180289,genomic,gene,gene:180289
gene:180290,genomic,gene,gene:180290
gene:180296,genomic,gene,gene:180296
gene:180298,genomic,gene,gene:180298
gene:180299,genomic,gene,gene:180299
gene:1803,genomic,gene,gene:1803
gene:180300,genomic,gene,gene:180300
gene:180301,genomic,gene,gene:180301
gene:180303,genomic,gene,gene:180303
gene:180304,genomic,gene,gene:180304
gene:180308,genomic,gene,gene:180308
gene:180311,genomic,gene,gene:180311
gene:180313,genomic,gene,gene:180313
gene:180318,genomic,gene,gene:180318
gene:180319,genomic,gene,gene:180319
gene:180320,genomic,gene,gene:180320
gene:180321,genomic,gene,gene:180321
gene:180322,genomic,gene,gene:180322
gene:180323,genomic,gene,gene:180323
gene:180332,genomic,gene,gene:180332
gene:180333,genomic,gene,gene:180333
gene:180337,genomic,gene,gene:180337
gene:180345,genomic,gene,gene:180345
gene:180346,genomic,gene,gene:180346
gene:180348,genomic,gene,gene:180348
gene:180350,genomic,gene,gene:180350
gene:180351,genomic,gene,gene:180351
gene:180352,genomic,gene,gene:180352
gene:180353,genomic,gene,gene:180353
gene:180355,genomic,gene,gene:180355
gene:180357,genomic,gene,gene:180357
gene:180359,genomic,gene,gene:180359
gene:180360,genomic,gene,gene:180360
gene:180361,genomic,gene,gene:180361
gene:180363,genomic,gene,gene:180363
gene:180366,genomic,gene,gene:180366
gene:180370,genomic,gene,gene:180370
gene:180373,genomic,gene,gene:180373
gene:180374,genomic,gene,gene:180374
gene:180375,genomic,gene,gene:180375
gene:180384,genomic,gene,gene:180384
gene:180385,genomic,gene,gene:180385
gene:180386,genomic,gene,gene:180386
gene:180393,genomic,gene,gene:180393
gene:180396,genomic,gene,gene:180396
gene:180397,genomic,gene,gene:180397
gene:180398,genomic,gene,gene:180398
gene:1804,genomic,gene,gene:1804
gene:180400,genomic,gene,gene:180400
gene:180402,genomic,gene,gene:180402
gene:180404,genomic,gene,gene:180404
gene:180408,genomic,gene,gene:180408
gene:180409,genomic,gene,gene:180409
gene:180410,genomic,gene,gene:180410
gene:180411,genomic,gene,gene:180411
gene:180413,genomic,gene,gene:180413
gene:180414,genomic,gene,gene:180414
gene:180415,genomic,gene,gene:180415
gene:180418,genomic,gene,gene:180418
gene:180419,genomic,gene,gene:180419
gene:180420,genomic,gene,gene:180420
gene:180424,genomic,gene,gene:180424
gene:180426,genomic,gene,gene:180426
gene:180428,genomic,gene,gene:180428
gene:180430,genomic,gene,gene:180430
gene:180431,genomic,gene,gene:180431
gene:180433,genomic,gene,gene:180433
gene:180437,genomic,gene,gene:180437
gene:180439,genomic,gene,gene:180439
gene:180440,genomic,gene,gene:180440
gene:180441,genomic,gene,gene:180441
gene:180446,genomic,gene,gene:180446
gene:180448,genomic,gene,gene:180448
gene:180450,genomic,gene,gene:180450
gene:180452,genomic,gene,gene:180452
gene:180458,genomic,gene,gene:180458
gene:180461,genomic,gene,gene:180461
gene:180465,genomic,gene,gene:180465
gene:180467,genomic,gene,gene:180467
gene:180472,genomic,gene,gene:180472
gene:180474,genomic,gene,gene:180474
gene:180475,genomic,gene,gene:180475
gene:180476,genomic,gene,gene:180476
gene:18048,genomic,gene,gene:18048
gene:180481,genomic,gene,gene:180481
gene:180485,genomic,gene,gene:180485
gene:180486,genomic,gene,gene:180486
gene:180487,genomic,gene,gene:180487
gene:180489,genomic,gene,gene:180489
gene:180490,genomic,gene,gene:180490
gene:180494,genomic,gene,gene:180494
gene:1805,genomic,gene,gene:1805
gene:18050,genomic,gene,gene:18050
gene:180504,genomic,gene,gene:180504
gene:180506,genomic,gene,gene:180506
gene:180507,genomic,gene,gene:180507
gene:180510,genomic,gene,gene:180510
gene:180513,genomic,gene,gene:180513
gene:180514,genomic,gene,gene:180514
gene:180515,genomic,gene,gene:180515
gene:180516,genomic,gene,gene:180516
gene:180518,genomic,gene,gene:180518
gene:180520,genomic,gene,gene:180520
gene:180522,genomic,gene,gene:180522
gene:180523,genomic,gene,gene:180523
gene:180524,genomic,gene,gene:180524
gene:180525,genomic,gene,gene:180525
gene:180526,genomic,gene,gene:180526
gene:180529,genomic,gene,gene:180529
gene:180531,genomic,gene,gene:180531
gene:180532,genomic,gene,gene:180532
gene:180533,genomic,gene,gene:180533
gene:180536,genomic,gene,gene:180536
gene:180537,genomic,gene,gene:180537
gene:180539,genomic,gene,gene:180539
gene:18054,genomic,gene,gene:18054
gene:180543,genomic,gene,gene:180543
gene:180546,genomic,gene,gene:180546
gene:180547,genomic,gene,gene:180547
gene:180548,genomic,gene,gene:180548
gene:180551,genomic,gene,gene:180551
gene:180552,genomic,gene,gene:180552
gene:180554,genomic,gene,gene:180554
gene:180555,genomic,gene,gene:180555
gene:180556,genomic,gene,gene:180556
gene:180557,genomic,gene,gene:180557
gene:180561,genomic,gene,gene:180561
gene:180565,genomic,gene,gene:180565
gene:180568,genomic,gene,gene:180568
gene:180569,genomic,gene,gene:180569
gene:180570,genomic,gene,gene:180570
gene:180574,genomic,gene,gene:180574
gene:180577,genomic,gene,gene:180577
gene:180578,genomic,gene,gene:180578
gene:180579,genomic,gene,gene:180579
gene:180580,genomic,gene,gene:180580
gene:180581,genomic,gene,gene:180581
gene:180583,genomic,gene,gene:180583
gene:180585,genomic,gene,gene:180585
gene:180587,genomic,gene,gene:180587
gene:180589,genomic,gene,gene:180589
gene:180590,genomic,gene,gene:180590
gene:180592,genomic,gene,gene:180592
gene:180593,genomic,gene,gene:180593
gene:180595,genomic,gene,gene:180595
gene:1806,genomic,gene,gene:1806
gene:180600,genomic,gene,gene:180600
gene:180601,genomic,gene,gene:180601
gene:180603,genomic,gene,gene:180603
gene:180605,genomic,gene,gene:180605
gene:180607,genomic,gene,gene:180607
gene:180608,genomic,gene,gene:180608
gene:180610,genomic,gene,gene:180610
gene:180612,genomic,gene,gene:180612
gene:180613,genomic,gene,gene:180613
gene:180616,genomic,gene,gene:180616
gene:180618,genomic,gene,gene:180618
gene:180621,genomic,gene,gene:180621
gene:180623,genomic,gene,gene:180623
gene:180624,genomic,gene,gene:180624
gene:180625,genomic,gene,gene:180625
gene:180628,genomic,gene,gene:180628
gene:180630,genomic,gene,gene:180630
gene:180631,genomic,gene,gene:180631
gene:180632,genomic,gene,gene:180632
gene:180634,genomic,gene,gene:180634
gene:180636,genomic,gene,gene:180636
gene:180637,genomic,gene,gene:180637
gene:180642,genomic,gene,gene:180642
gene:180644,genomic,gene,gene:180644
gene:180645,genomic,gene,gene:180645
gene:180646,genomic,gene,gene:180646
gene:180650,genomic,gene,gene:180650
gene:180652,genomic,gene,gene:180652
gene:180654,genomic,gene,gene:180654
gene:180655,genomic,gene,gene:180655
gene:180656,genomic,gene,gene:180656
gene:180657,genomic,gene,gene:180657
gene:180658,genomic,gene,gene:180658
gene:180661,genomic,gene,gene:180661
gene:180662,genomic,gene,gene:180662
gene:180663,genomic,gene,gene:180663
gene:180664,genomic,gene,gene:180664
gene:180667,genomic,gene,gene:180667
gene:180670,genomic,gene,gene:180670
gene:180671,genomic,gene,gene:180671
gene:180674,genomic,gene,gene:180674
gene:180677,genomic,gene,gene:180677
